Date,Open,High,Low,Close,Volume
2013-12-02,3.609999895095825,3.700000047683716,3.4000000953674316,3.4200000762939453,175403.0
2013-12-03,3.450000047683716,3.7300000190734863,3.450000047683716,3.640000104904175,79416.0
2013-12-04,3.700000047683716,3.700000047683716,3.509999990463257,3.700000047683716,4362.0
2013-12-05,3.75,3.75,3.309999942779541,3.390000104904175,38590.0
2013-12-06,3.569999933242798,3.690000057220459,3.3399999141693115,3.5999999046325684,8299.0
2013-12-09,3.4200000762939453,3.7899999618530273,3.4200000762939453,3.609999895095825,352.0
2013-12-10,3.440000057220459,3.5299999713897705,3.3399999141693115,3.4000000953674316,5601.0
2013-12-11,3.7799999713897705,3.7799999713897705,3.1600000858306885,3.3299999237060547,11062.0
2013-12-12,3.5999999046325684,3.5999999046325684,3.0199999809265137,3.200000047683716,19204.0
2013-12-13,3.380000114440918,3.380000114440918,3.130000114440918,3.2200000286102295,4713.0
2013-12-16,3.1600000858306885,3.299999952316284,3.1500000953674316,3.200000047683716,13916.0
2013-12-17,3.1600000858306885,3.3299999237060547,3.1600000858306885,3.2100000381469727,3012.0
2013-12-18,3.3299999237060547,3.359999895095825,3.2100000381469727,3.2300000190734863,5165.0
2013-12-19,3.4000000953674316,3.4000000953674316,3.299999952316284,3.3499999046325684,263.0
2013-12-20,3.0999999046325684,3.299999952316284,3.0999999046325684,3.299999952316284,14560.0
2013-12-23,3.430000066757202,3.430000066757202,3.200000047683716,3.25,27448.0
2013-12-24,3.1700000762939453,3.3399999141693115,3.1600000858306885,3.1600000858306885,16032.0
2013-12-26,3.2799999713897705,3.299999952316284,3.200000047683716,3.2300000190734863,49124.0
2013-12-27,3.2100000381469727,3.440000057220459,3.2100000381469727,3.25,3734.0
2013-12-30,3.4000000953674316,3.450000047683716,3.2100000381469727,3.319999933242798,4492.0
2013-12-31,3.25,3.3499999046325684,3.2100000381469727,3.309999942779541,5028.0
2014-01-01,3.369999885559082,3.390000104904175,3.2100000381469727,3.3399999141693115,7943.0
2014-01-02,3.3499999046325684,3.490000009536743,3.200000047683716,3.200000047683716,18385.0
2014-01-03,3.200000047683716,3.3399999141693115,3.109999895095825,3.240000009536743,7225.0
2014-01-06,3.3299999237060547,3.3299999237060547,3.130000114440918,3.200000047683716,4919.0
2014-01-07,3.109999895095825,3.3399999141693115,3.0999999046325684,3.1500000953674316,26954.0
2014-01-08,3.25,3.25,3.130000114440918,3.1600000858306885,16.0
2014-01-09,3.369999885559082,3.5,3.319999933242798,3.450000047683716,12990.0
2014-01-10,3.3499999046325684,3.390000104904175,3.200000047683716,3.2300000190734863,14858.0
2014-01-13,3.2100000381469727,3.5,3.180000066757202,3.25,30298.0
2014-01-14,3.180000066757202,3.299999952316284,3.0999999046325684,3.200000047683716,21142.0
2014-01-15,3.059999942779541,3.299999952316284,3.059999942779541,3.1700000762939453,14049.0
2014-01-16,3.119999885559082,3.1500000953674316,3.009999990463257,3.0399999618530273,10030.0
2014-01-17,3.1500000953674316,3.200000047683716,3.0199999809265137,3.0799999237060547,4841.0
2014-01-20,3.0299999713897705,3.240000009536743,2.9000000953674316,2.9000000953674316,21177.0
2014-01-21,3.049999952316284,3.140000104904175,3.0,3.0799999237060547,22282.0
2014-01-22,3.130000114440918,3.1600000858306885,3.130000114440918,3.1500000953674316,1003.0
2014-01-23,3.1600000858306885,3.200000047683716,3.049999952316284,3.0999999046325684,3191.0
2014-01-24,3.0399999618530273,3.130000114440918,3.009999990463257,3.0999999046325684,1720.0
2014-01-27,2.930000066757202,3.0799999237060547,2.930000066757202,3.0799999237060547,15883.0
2014-01-28,2.940000057220459,3.0799999237060547,2.880000114440918,2.9600000381469727,10362.0
2014-01-29,3.0999999046325684,3.0999999046325684,2.8499999046325684,3.0899999141693115,15862.0
2014-01-30,2.819999933242798,3.240000009536743,2.7200000286102295,2.9100000858306885,36236.0
2014-01-31,2.950000047683716,3.049999952316284,2.869999885559082,3.049999952316284,3866.0
2014-02-03,3.1500000953674316,3.1500000953674316,2.8499999046325684,2.990000009536743,3211.0
2014-02-04,3.140000104904175,3.140000104904175,2.8499999046325684,3.049999952316284,1004.0
2014-02-05,2.8299999237060547,3.0,2.8299999237060547,2.9800000190734863,6147.0
2014-02-06,3.0999999046325684,3.0999999046325684,2.8499999046325684,2.9000000953674316,218.0
2014-02-07,3.069999933242798,3.109999895095825,2.9600000381469727,3.049999952316284,9272.0
