Date,Open,High,Low,Close,Volume
2013-12-02,8.75,8.75,8.75,8.75,0.0
2013-12-03,8.75,8.75,8.75,8.75,0.0
2013-12-04,8.75,8.75,8.75,8.75,0.0
2013-12-05,9.149999618530273,9.149999618530273,8.329999923706055,9.140000343322754,910.0
2013-12-06,9.0,9.0,8.819999694824219,8.819999694824219,400.0
2013-12-09,8.819999694824219,8.819999694824219,8.819999694824219,8.819999694824219,0.0
2013-12-10,8.40999984741211,9.260000228881836,8.40999984741211,9.260000228881836,1145.0
2013-12-11,9.65999984741211,9.65999984741211,9.25,9.25,666.0
2013-12-12,9.710000038146973,9.710000038146973,9.0,9.0,725.0
2013-12-13,9.449999809265137,9.449999809265137,9.0,9.449999809265137,91.0
2013-12-16,9.920000076293945,9.920000076293945,9.199999809265137,9.199999809265137,651.0
2013-12-17,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0.0
2013-12-18,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,1.0
2013-12-19,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0.0
2013-12-20,9.1899995803833,9.1899995803833,9.1899995803833,9.1899995803833,200.0
2013-12-23,9.0,9.640000343322754,9.0,9.640000343322754,60.0
2013-12-24,10.119999885559082,10.119999885559082,9.170000076293945,10.119999885559082,2043.0
2013-12-26,10.619999885559082,10.619999885559082,10.0,10.619999885559082,1390.0
2013-12-27,11.149999618530273,11.149999618530273,11.149999618530273,11.149999618530273,20.0
2013-12-30,11.5,11.699999809265137,11.5,11.699999809265137,650.0
2013-12-31,12.25,12.25,12.25,12.25,397.0
2014-01-01,12.850000381469727,12.850000381469727,12.800000190734863,12.800000190734863,520.0
2014-01-02,13.199999809265137,13.420000076293945,12.199999809265137,12.199999809265137,530.0
2014-01-03,12.0,12.0,12.0,12.0,1000.0
2014-01-06,12.0,12.0,12.0,12.0,0.0
2014-01-07,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,27.0
2014-01-08,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,100.0
2014-01-09,12.699999809265137,12.949999809265137,12.550000190734863,12.949999809265137,8591.0
2014-01-10,12.420000076293945,13.59000015258789,12.420000076293945,13.59000015258789,396.0
2014-01-13,13.0,14.199999809265137,12.930000305175781,12.930000305175781,2431.0
2014-01-14,12.430000305175781,12.430000305175781,12.289999961853027,12.300000190734863,9255.0
2014-01-15,12.0,12.90999984741211,12.0,12.5,1481.0
2014-01-16,12.5,12.5,12.5,12.5,0.0
2014-01-17,12.300000190734863,13.119999885559082,12.170000076293945,12.289999961853027,3902.0
2014-01-20,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,3.0
2014-01-21,12.8100004196167,12.8100004196167,12.8100004196167,12.8100004196167,5052.0
2014-01-22,12.180000305175781,12.180000305175781,12.170000076293945,12.170000076293945,900.0
2014-01-23,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,0.0
2014-01-24,12.0,12.0,12.0,12.0,800.0
2014-01-27,11.40999984741211,11.40999984741211,11.40999984741211,11.40999984741211,100.0
2014-01-28,11.970000267028809,11.979999542236328,11.550000190734863,11.550000190734863,518.0
2014-01-29,12.0,12.100000381469727,11.5,12.100000381469727,1847.0
2014-01-30,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,170.0
2014-01-31,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0.0
2014-02-03,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0.0
2014-02-04,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0.0
2014-02-05,11.600000381469727,11.649999618530273,11.600000381469727,11.649999618530273,500.0
2014-02-06,11.649999618530273,11.649999618530273,11.649999618530273,11.649999618530273,0.0
2014-02-07,11.109999656677246,12.229999542236328,11.109999656677246,12.220000267028809,300.0
2014-02-10,11.630000114440918,11.630000114440918,11.609999656677246,11.609999656677246,400.0
2014-02-11,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,72.0
2014-02-12,11.65999984741211,11.670000076293945,11.65999984741211,11.670000076293945,1014.0
2014-02-13,12.239999771118164,12.25,12.239999771118164,12.25,300.0
2014-02-14,12.859999656677246,12.859999656677246,12.260000228881836,12.859999656677246,1261.0
2014-02-17,12.25,12.25,12.25,12.25,800.0
2014-02-18,12.25,12.25,12.25,12.25,51.0
2014-02-19,12.859999656677246,12.859999656677246,12.859999656677246,12.859999656677246,1.0
2014-02-20,12.220000267028809,12.220000267028809,12.220000267028809,12.220000267028809,100.0
2014-02-21,11.619999885559082,11.65999984741211,11.619999885559082,11.630000114440918,200.0
2014-02-24,11.630000114440918,11.630000114440918,11.630000114440918,11.630000114440918,0.0
2014-02-25,11.100000381469727,11.989999771118164,11.050000190734863,11.989999771118164,1425.0
2014-02-26,12.550000190734863,12.579999923706055,12.550000190734863,12.579999923706055,500.0
2014-02-27,,,,,
2014-02-28,11.960000038146973,12.0,11.960000038146973,12.0,120.0
2014-03-03,12.0,12.0,11.449999809265137,11.5,1237.0
2014-03-04,12.0,12.069999694824219,11.5,11.5,250.0
2014-03-05,10.930000305175781,12.069999694824219,10.930000305175781,11.300000190734863,1765.0
2014-03-06,11.300000190734863,11.300000190734863,11.300000190734863,11.300000190734863,0.0
2014-03-07,10.949999809265137,11.850000381469727,10.75,11.850000381469727,660.0
2014-03-10,11.260000228881836,11.5,11.260000228881836,11.270000457763672,853.0
2014-03-11,11.260000228881836,11.789999961853027,10.710000038146973,10.710000038146973,1975.0
2014-03-12,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,5.0
2014-03-13,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0
2014-03-14,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,20.0
2014-03-17,,,,,
2014-03-18,10.180000305175781,10.199999809265137,10.180000305175781,10.199999809265137,600.0
2014-03-19,10.010000228881836,10.710000038146973,10.0,10.0,1479.0
2014-03-20,10.050000190734863,10.050000190734863,10.020000457763672,10.020000457763672,100.0
2014-03-21,10.020000457763672,10.050000190734863,10.020000457763672,10.020000457763672,150.0
2014-03-22,,,,,
2014-03-24,9.649999618530273,10.520000457763672,9.649999618530273,10.020000457763672,700.0
2014-03-25,9.619999885559082,10.520000457763672,9.520000457763672,9.699999809265137,1139.0
2014-03-26,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0.0
2014-03-27,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,0.0
2014-03-28,10.180000305175781,10.180000305175781,9.300000190734863,9.300000190734863,7500.0
2014-03-31,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,500.0
2014-04-01,9.359999656677246,10.239999771118164,9.350000381469727,10.239999771118164,160.0
2014-04-02,10.75,10.75,10.5,10.5,2150.0
2014-04-03,9.979999542236328,11.020000457763672,9.979999542236328,11.020000457763672,400.0
2014-04-04,10.5,11.5,10.470000267028809,10.470000267028809,1550.0
2014-04-07,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,0.0
2014-04-08,,,,,
2014-04-09,10.949999809265137,10.989999771118164,10.5,10.5,1050.0
2014-04-10,10.5,11.020000457763672,10.5,11.020000457763672,5500.0
2014-04-11,11.0,11.569999694824219,10.579999923706055,11.5600004196167,2542.0
2014-04-14,,,,,
