Date,Open,High,Low,Close,Volume
2013-12-02,20.100000381469727,21.06999969482422,19.84000015258789,20.850000381469727,28890.0
2013-12-03,20.600000381469727,20.940000534057617,19.850000381469727,20.350000381469727,28200.0
2013-12-04,20.209999084472656,20.8799991607666,20.139999389648438,20.190000534057617,6880.0
2013-12-05,20.600000381469727,20.770000457763672,20.010000228881836,20.040000915527344,8530.0
2013-12-06,20.010000228881836,20.200000762939453,19.799999237060547,20.0,5210.0
2013-12-09,20.0,21.200000762939453,20.0,20.420000076293945,35875.0
2013-12-10,20.799999237060547,21.0,19.84000015258789,20.149999618530273,74935.0
2013-12-11,19.81999969482422,20.3799991607666,19.81999969482422,20.020000457763672,11930.0
2013-12-12,20.0,20.389999389648438,19.440000534057617,19.799999237060547,24400.0
2013-12-13,20.190000534057617,20.190000534057617,19.670000076293945,19.75,7665.0
2013-12-16,20.0,20.200000762939453,19.6299991607666,19.68000030517578,154475.0
2013-12-17,19.6299991607666,19.799999237060547,19.299999237060547,19.549999237060547,10700.0
2013-12-18,19.760000228881836,19.760000228881836,19.549999237060547,19.600000381469727,5275.0
2013-12-19,20.0,20.030000686645508,19.43000030517578,19.56999969482422,10085.0
2013-12-20,19.799999237060547,19.799999237060547,19.229999542236328,19.309999465942383,9725.0
2013-12-23,19.600000381469727,20.389999389648438,19.600000381469727,20.030000686645508,17830.0
2013-12-24,20.3799991607666,20.68000030517578,20.3700008392334,20.6299991607666,7645.0
2013-12-26,20.770000457763672,20.799999237060547,20.520000457763672,20.799999237060547,5220.0
2013-12-27,21.0,22.549999237060547,20.799999237060547,22.030000686645508,21175.0
2013-12-30,22.399999618530273,26.200000762939453,21.690000534057617,21.8799991607666,21365.0
2013-12-31,21.610000610351562,22.520000457763672,20.700000762939453,21.399999618530273,39935.0
2014-01-01,22.780000686645508,22.780000686645508,20.93000030517578,21.100000381469727,129665.0
2014-01-02,21.209999084472656,21.299999237060547,20.520000457763672,20.8799991607666,105010.0
2014-01-03,21.200000762939453,21.920000076293945,21.0,21.489999771118164,56035.0
2014-01-06,21.799999237060547,21.799999237060547,20.829999923706055,21.15999984741211,16860.0
2014-01-07,21.59000015258789,21.600000381469727,20.8700008392334,21.190000534057617,1865.0
2014-01-08,21.100000381469727,22.31999969482422,20.739999771118164,21.739999771118164,32295.0
2014-01-09,22.170000076293945,22.170000076293945,20.719999313354492,20.809999465942383,10335.0
2014-01-10,20.68000030517578,21.579999923706055,20.309999465942383,20.540000915527344,10695.0
2014-01-13,21.190000534057617,21.190000534057617,20.219999313354492,20.489999771118164,16720.0
2014-01-14,20.3799991607666,20.3799991607666,20.290000915527344,20.290000915527344,450.0
2014-01-15,20.200000762939453,20.799999237060547,20.200000762939453,20.479999542236328,13055.0
2014-01-16,20.219999313354492,20.799999237060547,20.219999313354492,20.229999542236328,2955.0
2014-01-17,20.799999237060547,20.799999237060547,20.200000762939453,20.59000015258789,5130.0
2014-01-20,20.59000015258789,20.799999237060547,20.200000762939453,20.700000762939453,680.0
2014-01-21,20.399999618530273,20.399999618530273,19.940000534057617,20.09000015258789,13800.0
2014-01-22,20.399999618530273,20.399999618530273,19.81999969482422,19.90999984741211,4140.0
2014-01-23,19.860000610351562,20.299999237060547,19.81999969482422,20.059999465942383,7160.0
2014-01-24,20.399999618530273,20.59000015258789,19.950000762939453,20.40999984741211,6195.0
2014-01-27,20.0,20.0,19.600000381469727,19.799999237060547,13075.0
2014-01-28,20.200000762939453,20.200000762939453,19.600000381469727,19.6299991607666,3350.0
2014-01-29,19.600000381469727,19.989999771118164,19.420000076293945,19.489999771118164,7740.0
2014-01-30,19.420000076293945,19.600000381469727,19.030000686645508,19.270000457763672,28030.0
2014-01-31,19.65999984741211,20.049999237060547,19.40999984741211,20.010000228881836,2565.0
2014-02-03,20.0,20.0,19.610000610351562,19.81999969482422,2620.0
2014-02-04,19.600000381469727,20.0,19.0,19.959999084472656,930.0
2014-02-05,20.0,22.0,19.600000381469727,21.719999313354492,2760.0
2014-02-06,21.399999618530273,21.399999618530273,19.809999465942383,20.350000381469727,22410.0
2014-02-07,20.729999542236328,20.729999542236328,19.90999984741211,19.969999313354492,695.0
2014-02-10,20.3700008392334,21.399999618530273,19.399999618530273,19.420000076293945,16860.0
2014-02-11,19.43000030517578,19.739999771118164,19.170000076293945,19.239999771118164,10140.0
2014-02-12,19.139999389648438,19.600000381469727,19.1299991607666,19.34000015258789,18220.0
2014-02-13,19.200000762939453,19.59000015258789,18.8799991607666,19.0,163285.0
2014-02-14,19.0,19.0,18.829999923706055,18.989999771118164,7135.0
2014-02-17,18.809999465942383,18.989999771118164,18.639999389648438,18.780000686645508,13050.0
2014-02-18,18.799999237060547,19.0,18.600000381469727,18.649999618530273,10735.0
2014-02-19,18.959999084472656,18.959999084472656,18.18000030517578,18.479999542236328,49370.0
2014-02-20,18.690000534057617,19.110000610351562,18.399999618530273,18.959999084472656,12735.0
2014-02-21,19.0,19.0,18.5,18.709999084472656,36550.0
2014-02-24,18.600000381469727,18.959999084472656,18.600000381469727,18.700000762939453,125605.0
2014-02-25,18.899999618530273,19.079999923706055,18.65999984741211,19.010000228881836,9820.0
2014-02-26,19.0,19.3799991607666,19.0,19.239999771118164,18375.0
2014-02-27,,,,,
2014-02-28,18.6200008392334,19.200000762939453,18.6200008392334,19.0,28690.0
